order_id,customer_id,product_id,order_date,quantity,status,unit_price,order_amount
1813,1363,306,2025-02-28 23:27:43,4,Cancelled,45.15,180.6
1814,1070,370,2025-03-12 22:35:54,3,Cancelled,316.43,949.29
1815,620,53,2024-12-10 03:35:22,2,Cancelled,148.23,296.46
1816,1081,341,2025-03-22 08:47:31,3,Cancelled,433.22,1299.66
1817,452,226,2025-06-25 11:39:19,1,Delivered,175.7,175.7
1818,1388,406,2025-08-24 19:44:04,5,Delivered,397.72,1988.6000000000001
1819,584,275,2025-03-03 08:32:46,4,Delivered,239.44,957.76
1820,1083,244,2024-10-15 14:08:27,1,Delivered,165.61,165.61
1821,1480,324,2025-05-30 17:10:11,3,Delivered,404.22,1212.66
1822,1364,43,2024-11-27 10:59:21,5,Cancelled,328.11,1640.5500000000002
1823,358,212,2024-12-31 07:21:45,5,Delivered,17.55,87.75
1824,986,380,2025-05-02 06:28:09,4,Cancelled,54.57,218.28
1825,1431,221,2025-01-14 00:28:22,2,Cancelled,345.34,690.68
1826,621,87,2025-02-15 14:21:12,1,Delivered,368.22,368.22
1827,1250,366,2024-09-09 04:51:44,1,Cancelled,129.21,129.21
1828,130,1,2025-06-23 08:52:07,2,Cancelled,43.56,87.12
1829,1282,98,2025-08-27 08:42:58,5,Cancelled,413.56,2067.8
1830,1905,395,2024-10-18 02:56:26,4,Cancelled,236.11,944.44
1831,241,179,2024-09-25 04:38:13,3,Delivered,433.33,1299.99
1832,1296,103,2025-03-16 22:51:17,2,Cancelled,474.08,948.16
1833,1645,325,2025-06-20 17:56:49,3,Cancelled,369.77,1109.31
1834,1834,256,2024-10-16 06:49:06,5,Cancelled,286.84,1434.1999999999998
1835,529,180,2025-01-09 05:33:27,4,Cancelled,312.61,1250.44
1836,924,5,2025-06-25 01:31:37,5,Delivered,454.82,2274.1
1837,364,119,2025-07-30 19:18:09,2,Delivered,38.23,76.46
1838,1058,143,2024-11-07 10:18:25,5,Cancelled,151.81,759.05
1839,1863,370,2025-04-17 05:18:34,1,Delivered,316.43,316.43
1840,1013,432,2024-12-07 02:41:48,1,Delivered,315.07,315.07
1841,86,224,2025-07-17 23:58:14,5,Delivered,177.79,888.9499999999999
1842,983,182,2025-03-22 13:20:04,3,Cancelled,351.07,1053.21
1843,862,175,2025-02-27 07:55:09,1,Cancelled,211.65,211.65
1844,759,350,2024-09-15 10:54:09,3,Delivered,350.26,1050.78
1845,1557,452,2025-01-03 18:23:20,2,Delivered,66.6,133.2
1846,1118,54,2024-09-28 06:55:09,3,Cancelled,124.96,374.88
1847,1039,358,2025-01-07 15:25:31,4,Delivered,412.74,1650.96
1848,1081,289,2024-11-04 06:02:08,2,Delivered,451.95,903.9
1849,809,110,2024-09-29 14:54:44,1,Cancelled,406.22,406.22
1850,1765,345,2025-02-02 20:18:19,5,Delivered,368.62,1843.1
1851,135,440,2025-02-09 11:48:25,5,Cancelled,410.46,2052.2999999999997
1852,448,69,2024-12-02 03:44:18,2,Delivered,95.27,190.54
1853,1651,26,2025-07-17 15:11:28,3,Delivered,178.79,536.37
1854,758,447,2024-10-08 12:17:42,1,Cancelled,88.4,88.4
1855,725,375,2024-11-29 19:53:13,1,Cancelled,49.72,49.72
1856,1434,1,2025-04-06 07:06:01,1,Delivered,43.56,43.56
1857,239,495,2025-04-02 14:07:07,5,Delivered,372.2,1861.0
1858,970,415,2025-03-24 19:35:43,2,Delivered,22.68,45.36
1859,1652,383,2025-01-10 17:28:19,1,Delivered,234.56,234.56
1860,1793,417,2025-07-14 19:20:50,4,Cancelled,232.09,928.36
1861,412,342,2025-08-26 01:15:34,5,Delivered,208.66,1043.3
1862,388,463,2025-07-16 15:47:34,4,Delivered,116.0,464.0
1863,1505,142,2025-06-15 18:41:48,2,Delivered,490.86,981.72
1864,1205,8,2024-10-26 06:30:47,1,Delivered,182.7,182.7
1865,1749,254,2025-07-31 08:37:07,2,Delivered,72.66,145.32
1866,1997,90,2025-03-26 22:38:29,2,Delivered,93.69,187.38
1867,1825,111,2025-05-25 15:01:59,1,Cancelled,424.51,424.51
1868,197,324,2025-07-09 09:32:20,4,Delivered,404.22,1616.88
1869,1354,67,2025-03-22 17:03:18,2,Cancelled,205.97,411.94
1870,1005,405,2024-12-03 06:20:17,2,Cancelled,481.03,962.06
1871,352,156,2024-12-13 12:52:19,1,Cancelled,76.03,76.03
1872,1654,16,2024-12-16 00:50:39,1,Delivered,296.2,296.2
1873,859,348,2025-08-20 14:10:40,1,Delivered,203.17,203.17
1874,542,288,2024-12-06 15:53:32,5,Cancelled,333.25,1666.25
1875,1101,368,2025-03-12 08:22:33,1,Delivered,130.4,130.4
1876,29,271,2025-07-04 02:30:51,4,Cancelled,90.12,360.48
1877,1922,411,2024-10-05 00:03:22,3,Delivered,98.87,296.61
1878,1975,247,2025-05-11 08:20:25,3,Delivered,71.88,215.64
1879,940,489,2024-09-19 09:49:03,5,Cancelled,24.25,121.25
1880,917,381,2025-06-12 10:05:05,1,Delivered,474.93,474.93
1881,311,53,2024-09-24 07:27:16,1,Cancelled,148.23,148.23
1882,1493,33,2024-12-02 09:42:56,2,Delivered,273.86,547.72
1883,1970,362,2025-05-15 14:17:24,2,Cancelled,485.24,970.48
1884,1530,421,2024-09-06 01:02:23,5,Delivered,438.94,2194.7
1885,1960,399,2025-06-27 20:33:41,4,Cancelled,271.41,1085.64
1886,1617,336,2025-01-06 00:58:16,4,Delivered,123.9,495.6
1887,717,331,2025-04-08 08:24:59,3,Delivered,232.34,697.02
1888,285,35,2025-07-27 16:40:14,3,Cancelled,371.94,1115.82
1889,1620,484,2025-03-31 01:46:16,4,Delivered,137.08,548.32
1890,206,496,2025-03-27 22:02:58,2,Delivered,264.23,528.46
1891,1084,160,2025-01-16 12:02:05,1,Cancelled,368.85,368.85
1892,1373,14,2025-08-13 13:21:01,1,Cancelled,281.77,281.77
1893,656,321,2024-10-10 21:13:37,3,Cancelled,171.89,515.67
1894,948,122,2025-03-17 23:59:39,2,Delivered,187.52,375.04
1895,312,488,2024-11-02 06:37:52,4,Cancelled,440.49,1761.96
1896,1181,336,2025-07-23 03:10:01,2,Cancelled,123.9,247.8
1897,1524,140,2025-06-02 01:16:44,2,Cancelled,141.74,283.48
1898,257,57,2024-11-08 11:59:41,4,Cancelled,133.83,535.32
1899,505,386,2025-06-08 08:14:21,2,Delivered,90.12,180.24
1900,317,449,2025-07-13 20:44:03,2,Cancelled,51.59,103.18
1901,922,32,2024-12-16 22:02:27,1,Delivered,230.39,230.39
1902,539,448,2024-10-31 21:53:17,4,Delivered,65.28,261.12
1903,415,396,2025-08-24 03:57:40,4,Delivered,352.35,1409.4
1904,603,309,2025-04-09 21:33:58,2,Cancelled,444.11,888.22
1905,664,338,2025-08-25 09:13:37,2,Cancelled,231.44,462.88
1906,99,160,2025-08-06 01:37:29,2,Cancelled,368.85,737.7
1907,1464,24,2024-09-25 10:24:26,1,Cancelled,124.25,124.25
1908,84,192,2025-06-11 02:47:21,3,Delivered,165.3,495.90000000000003
1909,1494,382,2025-01-18 06:59:37,4,Delivered,28.49,113.96
1910,1014,3,2025-07-14 22:35:09,1,Cancelled,49.33,49.33
1911,289,459,2025-04-15 05:42:45,2,Cancelled,241.14,482.28
1912,779,422,2025-01-07 04:24:54,2,Delivered,336.39,672.78
1913,1403,468,2024-12-04 15:14:14,4,Delivered,211.11,844.44
1914,324,146,2024-11-01 06:08:44,4,Delivered,425.26,1701.04
1915,1586,446,2025-02-07 07:02:23,1,Delivered,361.67,361.67
1916,755,61,2025-03-27 05:10:44,4,Delivered,191.54,766.16
1917,1897,211,2025-02-10 23:18:16,4,Delivered,126.05,504.2
1918,1072,349,2024-10-27 05:24:14,2,Delivered,399.32,798.64
1919,267,374,2024-09-06 23:25:18,3,Delivered,430.63,1291.8899999999999
1920,1886,387,2025-03-15 12:22:15,2,Cancelled,360.23,720.46
1921,1825,356,2024-11-30 02:26:15,1,Delivered,450.16,450.16
1922,441,57,2025-05-24 13:38:49,3,Cancelled,133.83,401.49
1923,1592,440,2024-10-02 01:40:07,3,Cancelled,410.46,1231.3799999999999
1924,1994,395,2025-02-21 07:43:30,4,Cancelled,236.11,944.44
1925,130,450,2025-07-15 23:08:51,5,Delivered,476.3,2381.5
1926,676,325,2025-05-17 07:43:28,4,Delivered,369.77,1479.08
1927,1512,312,2025-04-09 12:08:17,4,Delivered,67.59,270.36
1928,27,54,2024-11-21 11:31:54,3,Cancelled,124.96,374.88
1929,1731,457,2025-02-06 09:06:27,1,Delivered,302.82,302.82
1930,413,114,2025-07-09 05:58:13,3,Delivered,146.62,439.86
1931,87,349,2025-03-01 07:56:39,4,Cancelled,399.32,1597.28
1932,116,176,2025-06-07 00:57:03,3,Delivered,216.05,648.1500000000001
1933,1204,41,2025-03-24 17:14:07,5,Cancelled,76.66,383.29999999999995
1934,1362,209,2025-04-22 07:29:12,5,Delivered,319.31,1596.55
1935,150,96,2025-03-31 03:02:04,5,Cancelled,276.76,1383.8
1936,1791,272,2025-02-18 16:48:00,5,Delivered,194.85,974.25
1937,335,200,2025-08-10 06:09:02,2,Delivered,169.73,339.46
1938,1846,494,2025-04-27 04:39:37,2,Delivered,49.03,98.06
1939,1734,212,2024-12-26 21:19:36,5,Cancelled,17.55,87.75
1940,479,368,2024-12-28 04:28:48,4,Cancelled,130.4,521.6
1941,1507,173,2025-02-19 16:43:55,2,Delivered,190.67,381.34
1942,483,92,2025-03-07 22:09:11,2,Cancelled,494.26,988.52
1943,1850,169,2025-08-22 19:22:13,5,Cancelled,212.92,1064.6
1944,1379,174,2025-03-21 08:22:10,4,Cancelled,83.12,332.48
1945,767,195,2025-02-11 10:50:04,1,Cancelled,95.35,95.35
1946,479,475,2025-08-04 12:53:49,1,Cancelled,189.21,189.21
1947,590,278,2025-01-08 23:07:12,4,Delivered,73.04,292.16
1948,1665,330,2024-11-18 02:08:13,3,Delivered,236.14,708.42
1949,613,472,2024-09-11 07:10:03,3,Delivered,182.6,547.8
1950,12,63,2025-04-24 22:21:47,2,Delivered,221.83,443.66
1951,175,490,2025-04-09 21:09:54,5,Cancelled,222.45,1112.25
1952,391,271,2024-12-23 20:11:58,2,Delivered,90.12,180.24
1953,489,425,2024-10-11 11:47:43,1,Cancelled,423.38,423.38
1954,138,394,2025-03-20 09:23:10,5,Cancelled,67.64,338.2
1955,848,232,2025-02-09 18:55:39,2,Delivered,122.36,244.72
1956,1115,139,2025-04-21 12:24:19,1,Delivered,51.99,51.99
1957,949,155,2024-11-26 20:14:38,1,Delivered,393.08,393.08
1958,1090,145,2025-08-05 05:48:37,2,Cancelled,280.18,560.36
1959,209,416,2024-11-14 23:34:04,3,Delivered,284.13,852.39
1960,1876,439,2024-11-08 13:54:50,2,Delivered,230.33,460.66
1961,1961,366,2024-12-04 11:03:15,3,Delivered,129.21,387.63
1962,235,289,2025-01-02 07:58:35,4,Delivered,451.95,1807.8
1963,1654,178,2025-01-31 20:06:49,2,Delivered,387.45,774.9
1964,1470,216,2025-01-23 09:10:06,3,Cancelled,424.2,1272.6
1965,1055,13,2024-11-20 17:53:22,1,Cancelled,463.18,463.18
1966,597,281,2025-01-24 15:03:20,5,Cancelled,244.85,1224.25
1967,606,293,2025-01-24 22:45:14,2,Cancelled,381.14,762.28
1968,1458,140,2024-12-01 18:45:24,2,Delivered,141.74,283.48
1969,591,214,2024-12-19 14:58:21,5,Cancelled,491.43,2457.15
1970,531,481,2024-10-26 13:02:23,3,Delivered,131.1,393.29999999999995
1971,1964,49,2025-07-07 05:17:30,2,Delivered,163.58,327.16
1972,1270,27,2024-11-10 19:36:01,5,Delivered,149.63,748.15
1973,660,141,2025-07-11 16:08:39,4,Cancelled,109.18,436.72
1974,1800,79,2025-08-05 08:35:10,4,Cancelled,256.61,1026.44
1975,1871,352,2025-04-10 05:52:31,2,Delivered,388.11,776.22
1976,777,234,2025-03-26 08:58:02,4,Cancelled,22.8,91.2
1977,1694,160,2025-06-22 18:35:33,1,Cancelled,368.85,368.85
1978,1827,82,2025-06-24 20:54:46,2,Cancelled,139.21,278.42
1979,992,462,2024-12-25 22:00:26,4,Cancelled,254.45,1017.8
1980,450,134,2025-02-21 10:34:27,3,Cancelled,92.61,277.83
1981,1131,231,2025-02-02 22:35:46,5,Delivered,187.91,939.55
1982,98,381,2025-02-05 20:28:46,5,Cancelled,474.93,2374.65
1983,1219,445,2025-01-12 00:30:50,5,Cancelled,128.01,640.05
1984,1001,145,2025-04-30 23:11:02,1,Cancelled,280.18,280.18
1985,764,353,2025-02-11 23:25:36,4,Cancelled,23.85,95.4
1986,592,466,2024-09-23 02:39:33,1,Cancelled,421.68,421.68
1987,1333,5,2024-09-06 05:18:19,5,Delivered,454.82,2274.1
1988,488,11,2025-04-15 13:06:44,1,Delivered,358.03,358.03
1989,73,389,2024-11-01 01:22:48,3,Cancelled,413.42,1240.26
1990,1319,107,2025-06-11 12:27:41,4,Delivered,294.08,1176.32
1991,1628,136,2025-03-24 15:22:53,4,Delivered,90.76,363.04
1992,1122,97,2025-08-02 03:05:07,1,Cancelled,486.05,486.05
1993,947,331,2025-08-10 16:13:34,5,Cancelled,232.34,1161.7
1994,950,198,2024-11-09 12:35:48,4,Cancelled,469.04,1876.16
1995,25,428,2025-08-12 05:41:41,1,Cancelled,176.1,176.1
1996,1640,417,2025-01-01 16:34:03,3,Cancelled,232.09,696.27
1997,1355,41,2025-06-02 23:01:33,1,Cancelled,76.66,76.66
1998,1051,7,2025-04-23 22:55:19,1,Cancelled,305.66,305.66
1999,729,302,2024-12-23 03:34:37,3,Delivered,473.0,1419.0
2000,1529,393,2025-01-12 02:48:18,3,Delivered,278.68,836.04
2001,1817,269,2024-11-25 09:43:31,2,Cancelled,250.65,501.3
2002,352,99,2024-10-18 19:51:00,1,Cancelled,282.45,282.45
2003,211,192,2025-08-16 07:57:38,1,Cancelled,165.3,165.3
2004,1291,455,2025-03-13 21:40:29,4,Delivered,140.87,563.48
2005,212,42,2025-06-01 23:25:55,2,Cancelled,56.78,113.56
2006,1051,189,2024-12-02 00:58:00,2,Delivered,241.3,482.6
2007,1549,333,2025-08-27 22:52:46,3,Cancelled,317.44,952.3199999999999
2008,1686,87,2025-02-07 11:56:04,3,Delivered,368.22,1104.66
2009,1067,175,2025-02-08 14:40:49,5,Cancelled,211.65,1058.25
2010,1978,369,2025-04-21 21:19:12,3,Delivered,228.53,685.59
2011,759,107,2025-06-13 10:37:12,4,Delivered,294.08,1176.32
2012,1094,268,2025-03-17 04:40:46,4,Cancelled,392.17,1568.68
2013,1237,16,2025-04-15 08:13:41,5,Cancelled,296.2,1481.0
2014,421,210,2025-01-01 03:17:53,4,Cancelled,239.86,959.44
2015,1673,420,2025-04-27 21:24:33,1,Delivered,64.79,64.79
2016,1382,399,2025-08-21 06:50:03,3,Cancelled,271.41,814.23
2017,1035,14,2025-07-01 17:38:30,2,Delivered,281.77,563.54
2018,853,122,2024-11-10 07:04:20,1,Cancelled,187.52,187.52
2019,915,317,2025-04-08 13:09:03,3,Cancelled,367.75,1103.25
2020,721,48,2025-07-11 06:21:47,3,Cancelled,204.3,612.9000000000001
2021,473,354,2025-07-23 17:29:26,2,Delivered,95.66,191.32
2022,665,37,2025-01-16 07:13:28,3,Delivered,201.96,605.88
2023,964,104,2024-11-19 00:28:59,1,Cancelled,19.96,19.96
2024,1773,2,2024-11-19 09:22:49,5,Delivered,239.6,1198.0
2025,937,209,2025-01-16 05:05:41,4,Delivered,319.31,1277.24
2026,828,148,2025-06-13 09:46:57,2,Cancelled,35.6,71.2
2027,1474,87,2025-08-07 02:23:33,4,Cancelled,368.22,1472.88
2028,435,226,2024-10-21 06:22:24,1,Delivered,175.7,175.7
2029,1057,152,2024-10-26 10:04:02,5,Cancelled,75.48,377.40000000000003
2030,486,58,2025-02-02 00:09:06,3,Cancelled,303.42,910.26
2031,1184,472,2025-07-02 16:45:01,4,Delivered,182.6,730.4
2032,841,35,2025-08-23 03:39:58,4,Cancelled,371.94,1487.76
2033,357,175,2024-09-28 09:06:51,5,Cancelled,211.65,1058.25
2034,605,358,2025-02-04 19:15:20,1,Cancelled,412.74,412.74
2035,1993,466,2024-10-04 13:58:46,5,Delivered,421.68,2108.4
2036,777,462,2024-10-26 06:59:48,2,Cancelled,254.45,508.9
2037,1874,493,2024-10-27 16:20:06,1,Delivered,246.56,246.56
2038,127,259,2025-01-07 14:38:36,4,Cancelled,278.53,1114.12
2039,1568,273,2025-04-27 13:17:45,3,Delivered,417.93,1253.79
2040,1457,183,2025-03-08 09:14:35,3,Delivered,193.09,579.27
2041,1339,18,2025-03-01 02:11:09,5,Cancelled,437.75,2188.75
2042,599,176,2024-10-23 05:44:47,1,Delivered,216.05,216.05
2043,1201,143,2024-10-22 12:33:29,5,Cancelled,151.81,759.05
2044,518,327,2024-10-17 00:31:47,2,Delivered,368.67,737.34
2045,534,229,2024-11-24 18:41:02,1,Cancelled,110.09,110.09
2046,1483,494,2025-05-02 09:16:42,2,Cancelled,49.03,98.06
2047,977,46,2025-07-14 09:46:32,1,Cancelled,145.27,145.27
2048,395,410,2025-08-30 15:44:32,1,Delivered,38.93,38.93
2049,1489,300,2025-02-07 19:27:53,3,Cancelled,253.73,761.1899999999999
2050,1013,195,2025-04-25 09:40:21,4,Delivered,95.35,381.4
2051,1098,348,2024-11-23 01:44:49,5,Delivered,203.17,1015.8499999999999
2052,88,480,2025-06-30 03:54:25,1,Delivered,99.53,99.53
2053,1496,362,2025-06-02 22:00:20,4,Delivered,485.24,1940.96
2054,1990,269,2025-07-05 15:43:16,5,Delivered,250.65,1253.25
2055,398,445,2024-09-03 17:59:56,4,Delivered,128.01,512.04
2056,531,113,2024-12-01 17:07:10,2,Cancelled,355.19,710.38
2057,299,318,2025-08-05 17:22:28,3,Delivered,203.53,610.59
2058,1278,299,2025-06-19 00:09:55,4,Cancelled,19.68,78.72
2059,3,35,2025-02-10 12:40:05,5,Cancelled,371.94,1859.7
2060,1352,255,2025-08-15 03:56:16,1,Delivered,401.6,401.6
2061,78,366,2025-02-25 04:58:55,3,Delivered,129.21,387.63
2062,1891,381,2024-12-12 08:17:29,2,Delivered,474.93,949.86
2063,1722,185,2025-05-23 22:46:18,1,Cancelled,191.75,191.75
2064,642,438,2024-12-05 22:40:38,4,Cancelled,186.23,744.92
2065,1230,222,2025-06-30 01:37:12,3,Cancelled,259.38,778.14
2066,94,460,2024-12-07 17:36:28,3,Cancelled,124.41,373.23
2067,1466,182,2025-04-09 17:44:56,3,Delivered,351.07,1053.21
2068,1460,209,2025-03-07 06:17:08,1,Delivered,319.31,319.31
2069,1225,315,2025-06-04 11:52:44,3,Delivered,342.8,1028.4
2070,306,138,2025-07-29 12:26:25,5,Delivered,23.24,116.19999999999999
2071,718,266,2025-02-16 06:03:23,2,Cancelled,39.76,79.52
2072,1604,500,2025-01-19 10:47:04,1,Delivered,40.63,40.63
2073,328,464,2025-08-03 04:38:37,4,Delivered,415.51,1662.04
2074,1348,362,2025-08-23 08:57:09,1,Delivered,485.24,485.24
2075,1697,34,2025-06-29 19:23:18,3,Cancelled,460.69,1382.07
2076,351,294,2024-11-19 10:21:05,3,Delivered,292.98,878.94
2077,1278,16,2025-08-19 06:38:35,4,Delivered,296.2,1184.8
2078,1616,406,2024-09-06 06:42:34,5,Delivered,397.72,1988.6000000000001
2079,514,244,2025-02-11 02:36:45,3,Delivered,165.61,496.83000000000004
2080,1290,145,2024-12-14 06:49:21,3,Delivered,280.18,840.54
2081,788,351,2025-01-28 12:07:02,2,Delivered,474.91,949.82
2082,1453,288,2025-03-11 19:42:21,2,Delivered,333.25,666.5
2083,550,299,2025-07-25 02:15:43,1,Cancelled,19.68,19.68
2084,1815,265,2025-01-13 05:22:06,5,Delivered,94.84,474.20000000000005
2085,1250,313,2025-02-16 13:37:54,4,Delivered,312.44,1249.76
2086,434,148,2025-01-09 12:51:12,2,Cancelled,35.6,71.2
2087,701,253,2024-12-01 14:32:54,4,Cancelled,66.08,264.32
2088,481,312,2025-08-05 06:03:56,5,Delivered,67.59,337.95000000000005
2089,1388,266,2024-09-24 02:00:17,4,Cancelled,39.76,159.04
2090,886,196,2024-09-28 15:46:51,1,Cancelled,27.57,27.57
2091,1947,115,2025-03-29 09:07:42,5,Cancelled,204.43,1022.1500000000001
2092,1538,252,2025-07-09 14:01:09,5,Cancelled,350.44,1752.2
2093,1756,82,2024-10-15 12:25:32,2,Delivered,139.21,278.42
2094,1588,289,2024-09-28 05:54:58,3,Delivered,451.95,1355.85
2095,867,195,2025-08-16 08:10:57,2,Cancelled,95.35,190.7
2096,1869,52,2024-09-24 09:13:49,1,Cancelled,16.44,16.44
2097,1938,313,2025-04-13 00:52:30,1,Cancelled,312.44,312.44
2098,920,148,2024-09-26 12:54:44,2,Cancelled,35.6,71.2
2099,1606,76,2025-03-22 09:18:17,3,Cancelled,480.85,1442.5500000000002
2100,1512,456,2024-10-23 18:47:15,3,Cancelled,134.59,403.77
2101,455,414,2024-12-06 09:41:24,5,Cancelled,273.67,1368.3500000000001
2102,1686,217,2025-06-04 16:18:07,5,Delivered,223.21,1116.05
2103,1661,180,2025-03-28 07:17:17,4,Cancelled,312.61,1250.44
2104,1930,232,2025-08-04 05:55:05,1,Cancelled,122.36,122.36
2105,1560,403,2025-05-21 19:23:22,3,Delivered,372.68,1118.04
2106,339,89,2024-09-23 22:49:53,4,Delivered,469.14,1876.56
2107,741,477,2024-12-01 10:04:00,1,Delivered,59.74,59.74
2108,228,316,2024-10-06 04:50:29,4,Delivered,430.13,1720.52
2109,702,444,2025-04-25 01:36:48,2,Cancelled,76.45,152.9
2110,568,84,2025-03-26 17:42:39,1,Cancelled,454.41,454.41
2111,1684,196,2025-08-05 06:37:33,1,Delivered,27.57,27.57
2112,148,209,2025-01-11 23:09:35,1,Cancelled,319.31,319.31
2113,771,309,2024-09-20 21:08:54,1,Cancelled,444.11,444.11
2114,1520,349,2025-04-30 21:26:12,3,Cancelled,399.32,1197.96
2115,407,156,2024-09-10 18:19:20,4,Delivered,76.03,304.12
2116,1336,470,2025-01-21 16:54:27,5,Cancelled,32.83,164.14999999999998
2117,1763,313,2025-04-11 16:18:10,5,Cancelled,312.44,1562.2
2118,1206,386,2024-09-01 12:13:12,3,Cancelled,90.12,270.36
2119,1364,162,2025-06-27 20:08:40,2,Delivered,274.49,548.98
2120,1084,86,2025-03-20 23:26:27,1,Delivered,53.04,53.04
2121,721,452,2024-12-25 08:41:07,4,Cancelled,66.6,266.4
2122,402,411,2024-11-16 11:56:56,4,Delivered,98.87,395.48
2123,1903,421,2024-12-06 12:42:38,2,Cancelled,438.94,877.88
2124,1057,194,2025-01-19 18:20:10,5,Cancelled,390.97,1954.8500000000001
2125,163,140,2024-12-15 21:00:02,3,Delivered,141.74,425.22
2126,848,148,2024-11-07 20:51:46,3,Cancelled,35.6,106.80000000000001
2127,570,226,2025-01-16 23:45:17,5,Delivered,175.7,878.5
2128,189,34,2025-01-25 06:20:34,2,Cancelled,460.69,921.38
2129,1011,316,2025-03-02 12:40:46,1,Delivered,430.13,430.13
2130,755,279,2025-01-02 19:54:51,3,Delivered,55.7,167.10000000000002
2131,1851,25,2025-04-11 12:08:34,1,Cancelled,292.08,292.08
2132,1543,79,2024-10-20 09:22:30,3,Cancelled,256.61,769.83
2133,1144,83,2024-09-23 19:34:08,2,Cancelled,237.05,474.1
2134,129,377,2025-06-06 10:58:01,2,Cancelled,273.23,546.46
2135,1334,435,2025-05-01 05:47:21,3,Delivered,300.42,901.26
2136,553,242,2024-11-16 04:26:50,3,Cancelled,231.6,694.8
2137,1654,418,2025-08-04 01:16:21,5,Cancelled,436.14,2180.7
2138,623,261,2024-10-01 09:27:08,2,Delivered,490.98,981.96
2139,563,40,2025-02-20 11:26:58,3,Delivered,382.73,1148.19
2140,1333,475,2024-12-12 05:54:41,3,Cancelled,189.21,567.63
2141,262,357,2025-01-30 19:56:02,2,Cancelled,424.9,849.8
2142,1451,303,2024-11-24 14:51:36,4,Cancelled,109.44,437.76
2143,1482,441,2024-09-13 22:48:54,3,Cancelled,68.18,204.54000000000002
2144,190,130,2024-10-30 02:33:24,3,Delivered,397.23,1191.69
2145,1089,151,2024-12-28 06:26:45,2,Delivered,396.26,792.52
2146,934,45,2025-03-14 18:43:38,3,Cancelled,240.29,720.87
2147,1988,375,2024-10-08 18:35:48,4,Delivered,49.72,198.88
2148,1232,273,2025-06-18 07:27:21,5,Cancelled,417.93,2089.65
2149,1683,22,2024-10-02 10:49:32,1,Delivered,437.29,437.29
2150,1419,458,2024-11-20 15:07:27,3,Delivered,45.58,136.74
2151,72,46,2025-01-20 06:45:06,5,Cancelled,145.27,726.35
2152,1721,485,2024-10-29 00:56:09,2,Delivered,175.77,351.54
2153,1590,286,2025-03-01 17:23:23,5,Cancelled,150.37,751.85
2154,371,127,2025-02-26 04:40:42,5,Delivered,331.56,1657.8
2155,1869,458,2025-04-24 09:27:15,4,Cancelled,45.58,182.32
2156,43,213,2025-07-10 18:55:58,4,Cancelled,489.28,1957.12
2157,1624,271,2024-10-28 20:44:55,3,Delivered,90.12,270.36
2158,141,22,2025-02-11 09:21:35,5,Delivered,437.29,2186.4500000000003
2159,1451,429,2025-07-18 12:23:48,5,Delivered,375.82,1879.1
2160,388,187,2025-01-18 12:21:29,2,Cancelled,214.61,429.22
2161,1512,107,2024-10-28 13:25:42,2,Cancelled,294.08,588.16
2162,1037,289,2024-11-13 18:16:22,3,Cancelled,451.95,1355.85
2163,701,489,2025-04-13 15:40:09,5,Cancelled,24.25,121.25
2164,55,353,2025-03-17 15:45:16,3,Delivered,23.85,71.55000000000001
2165,499,86,2025-01-17 01:45:59,3,Cancelled,53.04,159.12
2166,1186,420,2025-03-29 17:06:45,3,Cancelled,64.79,194.37
2167,460,264,2025-03-13 21:59:58,3,Delivered,456.19,1368.57
2168,278,182,2024-12-20 18:34:37,2,Cancelled,351.07,702.14
2169,359,150,2025-05-18 16:05:33,2,Cancelled,490.97,981.94
2170,684,488,2024-10-18 20:47:03,1,Delivered,440.49,440.49
2171,327,161,2024-11-09 23:56:05,3,Delivered,21.06,63.17999999999999
2172,852,1,2025-05-30 12:26:34,2,Delivered,43.56,87.12
2173,351,54,2025-08-17 09:43:01,5,Delivered,124.96,624.8
2174,472,170,2025-05-21 13:09:51,5,Cancelled,101.6,508.0
2175,1317,415,2025-08-16 16:31:39,5,Delivered,22.68,113.4
2176,217,237,2025-01-23 13:31:20,5,Delivered,411.35,2056.75
2177,264,60,2025-01-17 11:29:53,2,Delivered,125.14,250.28
2178,1647,196,2025-05-05 12:25:14,3,Delivered,27.57,82.71000000000001
2179,1563,68,2024-10-03 19:24:12,2,Delivered,81.68,163.36
2180,1170,414,2025-01-10 06:23:40,2,Cancelled,273.67,547.34
2181,164,188,2025-03-11 15:19:00,2,Cancelled,177.11,354.22
2182,1044,176,2025-03-07 21:56:46,1,Cancelled,216.05,216.05
2183,1057,356,2024-09-17 13:54:28,2,Cancelled,450.16,900.32
2184,1766,333,2024-09-13 13:33:32,2,Delivered,317.44,634.88
2185,1908,424,2024-11-30 23:49:08,5,Delivered,43.94,219.7
2186,491,325,2024-09-01 05:26:06,5,Delivered,369.77,1848.85
2187,1221,369,2024-09-21 13:19:44,3,Delivered,228.53,685.59
2188,501,474,2025-07-03 14:33:47,2,Delivered,64.66,129.32
2189,568,168,2025-04-03 17:58:50,1,Cancelled,99.16,99.16
2190,167,369,2025-04-15 01:01:36,1,Cancelled,228.53,228.53
2191,168,249,2024-09-12 12:12:16,3,Cancelled,335.81,1007.4300000000001
2192,1525,249,2025-02-25 04:28:37,4,Cancelled,335.81,1343.24
2193,1072,96,2025-07-07 11:33:11,3,Cancelled,276.76,830.28
